chainage (m),Q (m3/s),flood levels (masl)
10141.492807433036,10484.333609209822,121.90809725161824
4096.873798785553,6302.962229434242,118.79088647116141
9709.598122820895,14111.096228948762,122.17712115137834
26085.660474141776,10791.43203974418,120.97627697829304
17303.387040699396,6432.119274737492,117.85685667883133
10459.751825916857,2342.5868310033466,114.47131624298356
21255.849823552187,13448.76324565535,122.13516579670127
22724.460535431528,5873.809534154154,114.9283454930146
15303.404473460849,13337.6321995214,122.0483296255295
7137.945314849163,8663.577552327502,118.60466832764413
21569.07781259959,5454.613831046279,115.26663131468038
11396.79717378967,8942.155542179256,120.99999968839451
12229.485362170026,8651.606764192711,121.9542731787146
2218.6091412908754,4358.147364461091,117.896599199489
22917.36166989388,8173.107046022291,115.81746705225159
22300.63956529619,6367.496054377384,116.50656777460716
27919.847402787935,5522.353226195204,116.24390844915347
14416.73739862922,6570.977755582408,117.92443553266479
18337.013518036012,8897.937203823869,117.5644290404812
6521.671459990742,9841.909105432122,119.9444022491238
11354.94327565933,10308.790866418982,121.63923342607922
33908.272786491405,14569.695963023125,121.34047251126358
14050.307159986702,7051.367842262191,119.29140458731196
17594.03355851139,9804.323212615956,120.22687525930402
28350.437066104703,7425.681868286453,119.02718502580225
3083.2845463582985,7798.098432218127,120.76920658052639
9177.50765431987,11506.460889702,120.82412037250631
29110.51718857338,11109.351102365657,120.51044790532343
18447.759117346526,7453.536525784751,116.6809969382478
7342.056515548148,5208.4437300154,114.66080643970093
31570.845161333244,10663.603492914897,119.95463645079988
29872.478919778343,6543.331727675261,116.24880672446355
12459.86546647937,7456.223506932636,121.06612734220278
25392.348958594084,12180.482846258876,119.55471948549231
29747.474221083958,11246.513343916047,120.29012513115276
31230.094198567254,8835.658433401784,118.68208387222593
34399.091748441446,7168.067003946768,115.67296417617004
32009.683379066606,10134.135090122858,119.95683337799865
27668.070516427848,13665.944227292784,122.46771634857447
17402.08771245886,4647.797986679456,115.6904969901525
30657.904200356847,8339.83373847062,118.05666132683342
2893.455164973561,7594.134064365142,120.38720787664707
30030.92856895393,13388.860227858228,122.02904376758836
14689.363944893115,8703.687439394962,119.97536724782708
4174.42479905976,8565.929075254317,120.54090371961901
17947.419358933006,10757.445275276605,119.81783353306066
2233.6296389098034,9473.043693571664,122.72233801085483
31777.663463576602,12488.003726051056,122.34308736393297
24203.14095914252,10073.610306501185,116.75554980990267
16004.48339364534,7769.630068532268,116.94889635643513
30326.17436572396,6746.835199738302,116.39168058768274
14777.599981491985,11160.578815149389,120.7109406195585
23162.698801846404,15979.398187033898,121.39626660741436
11635.121400943077,12814.907184191168,123.49511443822041
6441.699449266365,16586.569998486008,124.96525990888145
16577.856755088207,8946.076819342743,119.57332496651739
31571.67144678781,5846.269733954885,115.25629121161703
33949.38047309019,11792.753830576286,120.42593197869292
20924.809472235705,9990.535589867688,119.95105401016325
11542.936722345376,9702.894825061478,120.83520654560985
24339.522361994263,12097.67466067298,118.20849270946681
13694.65911532219,7065.887455387022,119.19509897095344
9604.757153200751,9067.126584152886,119.28439074939332
20043.622126927712,8456.697473305629,119.31962703726984
28213.532550466152,8372.398623713858,119.37900136824754
20522.656349995028,8474.518744668012,118.6330308691284
332.201919068594,10424.313488221327,119.99513302462788
15474.980571014707,8560.0160435273,117.73110894227236
3782.678357286976,8011.619027651829,120.49360756740022
29434.7816794076,7314.203383982295,117.5730111764726
14065.028473274839,10894.32494019267,121.56298870330218
21453.017556901887,10881.723118196069,119.77361304206887
29026.41731958248,9558.664708780085,119.38629201868457
17529.160533605347,8100.146821120658,118.7829418251361
19887.638438024722,11184.732628038964,121.18856499457394
24066.187314898867,11076.364860921754,117.47606171079524
33976.32031016492,15414.267644165428,122.99712554930522
16913.15934470804,12120.863884999702,123.77814953617742
10777.057002576175,8409.820573204393,120.51896055285022
27865.94739507401,9429.466853610425,119.84982434733988
22114.513987005503,9775.62959517348,118.1678289702622
25764.41299787669,11287.727107145001,120.4607210107992
19199.14347124355,9281.094822090758,118.28220013832399
30698.679396244173,13609.193882882098,123.41761981506015
14446.034755781771,10555.486509281836,120.70964589625906
20698.15465399884,7999.395427272293,118.31036598469235
11426.630526524217,8553.90649803804,120.28301544983371
25689.204906411163,12603.801307061687,121.04218146472596
869.9352192380788,6550.872235854869,118.69306432591068
29438.501771249234,15794.782253099598,123.24091158407727
19141.58528359944,10500.67935803966,118.62549066817071
11341.506891840334,5479.727901712253,117.94463918014922
12063.759510193582,11088.066844690877,123.44754686828169
16916.934435157968,13385.839291468117,123.29905476243563
28209.351251797434,7014.356756080982,119.18338685148615
14243.800785344252,7336.744704990145,118.31193229928463
7596.531510344366,11463.599134104099,120.63950246749152
17271.198381401835,12300.622086247911,123.50784894905124
30900.188881044327,9909.845778779496,118.87372902952863
23415.958653763297,13840.434540415106,119.23831995113056
15719.43712344475,1874.1816302391098,109.33784443452707
14732.799900180493,15427.128060610306,123.9353335732029
38.83769318133109,11729.197705901552,121.67875150353228
29109.917570727994,7498.293776316055,118.03528648293522
31962.19037702368,10827.785068441644,120.97196409418444
9033.840909089293,6475.6492915079125,116.51423650293985
3804.589898114207,10880.30869964837,122.47717745035987
22644.219915222082,9006.594221813786,117.35719192507406
9923.141890798826,9292.544597342881,120.0223085673481
22586.80203782785,8707.498610476781,117.26945450568597
33728.02987543117,6325.263907650182,114.02124831566947
5463.068028811349,7144.642513164823,117.26461293546379
5941.137252006079,11708.142986076893,121.49728199407913
10502.682906171303,11619.584544014091,122.3318442745318
21845.8389056709,8574.550822935813,117.93907363930732
3554.9429699607977,9525.06015663823,122.40319565214723
5677.72097550127,8049.243695088029,118.04379057577768
10733.680228054056,6963.394863534695,119.79755617462061
15563.20502044687,12346.916521085623,120.84627797925869
12055.389443540715,9054.65473707629,121.87120588232222
23976.634192773487,7332.6360691447735,114.2630749954788
19727.366867169014,11763.127456861133,120.67060525110948
8945.633643426427,12502.354734925797,121.21427281322792
4812.656469168522,11194.548271232963,121.36076477144347
29597.73900798997,5384.666421054288,115.94105990469143
19397.107931922837,10382.902860677415,119.05351236577437
27944.525236986952,10758.200259032987,121.01492087031359
8126.831354197566,7587.146320489128,116.57646110995566
6956.730264461968,11930.446940809294,121.92736149565448
21538.361357372592,4186.267421969556,113.90161784181265
15580.359559554627,7197.711920227437,115.96128891916103
30208.16806763757,6563.412723869597,116.15874912727476
12864.779219290178,11710.855771642893,124.95210536495111
26848.047986255086,6711.886071659683,116.87340808903521
27726.59259873528,7477.639162608077,117.78981987896387
33188.34354920729,11182.511463804887,118.18967755159218
33548.50670334445,8886.986775908896,116.81759162205455
16300.870466896537,4153.557657072818,114.59258409312783
2528.485497176746,5757.382688380274,118.74254326259607
13562.460129681373,11889.831296037,124.03725410817073
24095.154691669984,11084.63406298443,117.27844207092923
23680.38808694786,7097.0749536075045,113.7679559306266
11557.376192276057,12721.3377222989,123.94011392916728
15734.73817826957,12697.011733345185,120.53074021973978
27379.167619973618,12690.876042428996,121.54624344682405
8988.560553035872,14331.039332194005,122.6561551913359
30803.18217273,15731.045368895342,123.99189450699659
2481.060282346177,2304.8769386600698,114.68169309882823
91.97692539793591,8063.146821797126,118.33570992759387
15755.812300244726,7751.878301304453,115.85240304573054
19685.980513541337,15296.866632852209,122.42041301544309
30130.534868023424,7945.843962327123,117.79345249018284
26425.215317526294,8704.966058225267,118.55895410175054
26323.143733404217,12099.260539300849,121.46832787376808
33580.89588014409,1846.78730357102,108.47123718668111
21074.14004534202,12780.974509938007,122.74492834013091
4841.2631134454305,17203.567500202327,124.1718747014841
29489.059651394764,8104.149338929682,118.35162061824411
20148.61051860831,10539.41563977383,120.10402187190198
14836.660976359442,3516.647494077569,114.68652589007806
23213.66410023127,6410.857030238632,114.34925458979285
16809.724946699982,9534.573552903139,121.35753741690587
34460.60013735217,10709.533430612413,118.9367277175232
32653.931418501663,13829.18264307761,121.09249739451566
25362.53197008377,13767.131052410565,121.4273125618877
4885.478776474748,9663.759017605227,120.10694160309137
10008.992445034186,7681.961566428903,118.89565147090178
25624.582777738204,7587.550173767998,116.81180094001002
30254.73436233551,11698.876119728227,120.97833281233434
6631.522829708918,14864.754732031462,125.02767088324478
4968.4037905792775,12625.972026017032,122.06633461745022
26745.212200468868,9597.169634027958,119.21170030317893
8524.209476494587,11166.435818913144,119.82024574672485
26144.595269884394,5195.138240420987,115.32522514025892
1648.4366917267566,5898.071575549723,118.90444271086301
33101.0906158908,7886.532650646355,115.27291090603694
13494.30126624213,6911.474199623057,119.58118688621661
15906.48275132924,9911.260362283496,118.64834562316413
26722.199033950044,11614.005274187493,119.77023961428974
23495.32321945502,8963.708890874113,115.46513485088572
22197.214064834418,10907.856741464253,119.72327678937266
21273.592425602685,6007.453799991966,116.0395259234618
4774.261001361106,13305.210798302414,123.05568913233789
17972.693706119004,17763.550568555547,124.9107698527543
29684.632721895054,8448.311633906585,118.15776709154125
1255.666839460051,9894.76610924814,122.78296409536091
27215.73608396096,10576.730243556442,119.35513063947312
21460.962123315538,9103.619935899565,118.61780123765357
193.91644253229816,12913.005982266219,121.93570587559897
9428.039318011177,4979.946819641341,115.15885673776113
17984.68887447932,19177.63210752957,126.65538561340007
24738.47859862683,6088.556618723245,115.03291459955119
25721.566868079342,9424.944478694086,118.52377198851326
31638.42642272387,8232.535530431556,118.26568355493274
32841.89685831293,9530.460423287765,117.30439844839631
29782.906098294927,7903.370773411966,117.78312819434649
21907.42710667995,5776.965073600297,116.04423656019603
14666.568676284234,8845.521697775905,119.64167823717177
12077.089248450238,8433.294153895691,122.01380816822399
29663.114098910348,10850.760972099319,120.26757429604571
1388.458556895171,7367.1764233694375,120.23666868964864
30828.088543011265,4988.392164679,113.671295775904
22124.721917673527,7547.132579705425,117.87068838760355
25396.484907138984,6591.879957392568,115.39005426579038
16411.42209940399,7060.655609053107,118.0241357658804
8517.212383275215,12946.418286549997,121.73132320302417
11288.340300275317,8242.969157734873,119.6390070878104
8893.84313606335,15511.161641431885,122.96655232735807
30792.479816988092,9296.591029673336,119.22558458210955
6645.399431596339,15817.706868699006,125.8798293959279
23260.345234244633,7811.574706138861,115.21620398572283
14547.935379138742,8183.794655246684,119.69214704429493
14612.256712800465,7268.130526866655,118.32311029903843
2355.824362879277,15068.496202149934,127.12756640977453
34357.50356362287,17201.991362450266,123.82002032685696
20778.68809112167,9187.470080252235,119.29971690065767
5975.847666690062,7001.039275669793,117.18683467729916
26856.54501294696,8849.413411617694,118.57780486007093
32451.90210610878,13723.392194655882,122.9762339308048
24763.943040109545,17322.099223307916,122.24365525465782
7536.641504750269,8944.89742847689,117.94977924724579
21171.872988117975,16173.79229054765,124.50880424712896
14451.966428265816,8895.964919134734,120.13668217168517
15014.223076504879,11603.943299527371,120.80133369863154
9071.109711003615,7596.2488419811025,117.48171465675394
28303.972186434014,7201.938824977455,118.52631015838315
23928.912575691556,14490.812490776374,119.55525208254504
24395.959630215828,13765.395732366513,119.95423667200663
17248.32106824356,8492.050646911277,120.08343796346205
27324.69060634469,12950.329779936987,122.02633887140831
27376.001147810475,13546.02030253719,122.68258570751786
23964.26153685833,6399.926866813037,113.5046812286383
18969.303900078405,9268.70859510159,117.05232109822444
9987.344128514715,14740.605794490883,124.27979285112477
14620.625832106864,9101.922020393338,119.90381653392433
2951.9286977682877,8470.652401020921,121.60332050334215
29118.730482546784,11713.098400882775,121.51123171196545
3020.479583432454,14841.85219720226,126.24347566311374
27640.684565785272,12980.283680360215,121.53489611323246
33604.16668060974,14055.386053519424,120.81607038506324
21246.00899124114,3552.4961301102476,113.8741001220503
27185.989919617525,11906.979038567555,120.05730770921221
12103.495508874235,7445.613247378466,120.44548396590493
18907.176166027588,8646.697396732194,116.82804084767433
13501.827960958435,9855.925986943696,122.63979269831485
29938.781842791333,9536.983847576023,118.92428685683547
12290.103193541532,18904.651265754186,129.86150507521492
27324.865660343145,11995.068847516633,121.347269029211
22394.40163137052,5949.941269475041,115.61652691007677
15886.35639441833,12450.262570622746,120.01422472810798
7070.441032151827,12759.10228876386,122.84733489516645
25034.897118327382,9085.487204003983,117.90605185019265
22201.35775234042,7232.027140535629,117.02231465892264
13945.941561129142,8559.37156627134,120.57044876517762
14952.49344410629,5021.38670536397,115.9227283427464
32787.357819437006,3710.844161884177,110.61725720435685
589.0109372827295,1725.4728579190141,112.78396248956207
15688.422975888701,13204.3982235222,120.69337095669414
8573.872169285843,6880.820401613746,116.3188901803818
23675.585244751932,9540.983429734642,115.54400053996035
28650.94048673617,9805.295994015823,120.31103083014591
20844.574101859893,11737.609599554171,120.76626822942478
33923.36325329296,8699.510265008952,117.15546286539728
19760.017924725333,14820.480429899268,123.41545046638932
32827.79452187748,12580.769242404922,119.37627922673929
21366.003447053394,5885.259765013881,116.53056095973503
9305.68336091166,14462.583712200412,123.23514908583276
26278.517553315694,8121.711671578436,118.44286799827614
14401.319078501245,8051.35961729386,118.9680372056035
3291.7586898445334,10046.58609205579,122.9289565166099
19057.539260049638,7300.369178567654,115.39482711086076
17995.359925482335,7033.019035548503,116.31614814471637
12828.506707806273,8368.104498637702,122.45299932243363
21362.913309854783,14600.496149764509,123.06130508131326
19242.44074793203,7521.768391465272,115.96165292976086
16873.693427961152,6501.152638902392,117.81308417008742
14450.87211990373,8677.917854820615,119.26646428130724
11023.215641222816,9326.511693972088,120.88967197068652
20968.49976745513,12479.16255169176,122.26553525184536
33941.83321589302,8149.72861585171,116.23777763969586
15719.14443517099,7785.091726822149,115.99797011210755
29186.138064920284,7782.014861328885,118.08782941256949
27377.418223157765,13173.736329759775,121.65973104109342
30660.509474263185,7529.78092444261,117.76820328733241
1116.7579474837223,9785.887502567515,121.61553561190345
27986.86309011235,12443.581840096627,122.42783139341981
5541.57331017193,8222.39705779213,118.1143726417032
24556.112519832113,10560.760142928199,117.68382823746725
18737.404115339024,17128.416453335263,123.54837477859645
33027.14493083688,5626.790546111736,112.91342517913787
1713.9859028089093,12186.458988370392,125.34505790587212
26512.26104136822,10647.862288379092,120.0486466838487
10417.474372958553,5895.038027910719,118.29857479408544
3037.236581776586,5120.151324368273,118.33624398470462
29307.443639092624,8822.827499050089,118.20752018446021
30377.042247459398,8886.39562907558,118.82699498163225
31465.64435151766,9552.763665583709,119.9246953923622
19244.81029526663,12022.96411772548,120.01553756556838
14256.724007782732,8449.776867136658,120.06323104340751
316.9591556779058,10739.241928324893,120.16428163713546
34342.1562682858,10040.872218624509,118.6968296295295
9283.384610017674,8957.915353002385,118.47555283596691
397.70237723310396,5209.744897606448,117.03713164010286
6682.614438051447,14981.947997413561,125.14692283483669
25582.61866862999,10572.966379744243,119.47860953861338
9929.392760486351,9855.324690722537,120.3775501294385
30504.27173214088,8770.198015248112,118.33672618207895
33680.516920815164,8838.897443199967,117.0928983820963
28845.86786730354,12913.921612221326,122.32370926549326
29739.570233055845,14540.165698701934,123.3580285620348
31662.664216803783,14048.454162179203,124.62657599566269
25366.701499323248,13629.145063011467,121.05267260814165
33373.677241600184,2802.648565053689,109.37477893689156
10675.75969902396,6280.527341472685,118.71424363783643
32523.90317298108,9174.710281644922,117.81231570112615
15164.961106426894,12159.186244933597,121.22377078165171
3228.473908915888,6942.652379185733,119.79720296725394
20404.097904813687,5655.41225206564,116.4716709026197
29627.23147927377,10126.021464396554,119.66455271049824
12000.547074813456,8689.357877791328,122.17393697733021
6905.001842210731,7597.138361345109,118.94500052740337
14932.772313407779,6529.82995155867,117.30842637811004
14688.775603733327,12750.998266043243,121.91610322084291
16920.29248787475,9015.424319701684,120.01509791456043
18930.658783487735,11547.747647274397,118.51841901238573
34631.397453454745,14635.421455705713,122.31940222590235
29471.40537403755,7892.807430921298,117.82769269170691
27774.836786669064,15105.625603570588,123.3263567862526
17520.778013081064,7373.885137836083,117.48745029902678
4208.784622991609,8012.638523536259,119.37587472593378
15515.212995405478,6395.24409064468,114.92057601610585
22352.598339562515,11529.953724381696,119.86903908472718
18115.673440329112,15570.746437320471,124.28806838943228
33224.171203223916,6738.701539722537,114.58146248163895
19021.12801545834,14117.365231218366,121.63304934077777
4210.9804584697295,8518.024893180756,119.80744446038888
26644.4418235705,7121.606975615782,116.62632655502986
14519.104773747898,9027.560641348251,120.04003376040598
28941.647044235084,10125.509467461201,119.9351278879963
13019.069783045792,13748.994942445552,127.07451164037528
24965.209746380086,9242.314551031288,116.88453103462248
24431.556423768623,3423.955118592685,111.84779480387323
31385.554756279707,17364.60072283546,126.10008094833842
7879.36662618806,6608.052762030489,115.34597887102021
21223.54186826307,6027.471737698059,116.8976760856921
16682.20081731965,14378.401304725128,124.29231076498458
2728.078033629457,15667.43010017355,127.82974757737493
30076.273119615344,19672.5198878061,127.17651110792566
34774.614038974236,11378.949740233269,118.72850041219701
24488.53632601584,8257.570369554038,115.28829863702667
26453.592563588456,7621.997485711427,117.53687047846252
9699.572604415418,14610.801928555273,122.44892129265548
25700.484530578775,15194.422124904459,123.20492621101408
14000.018098506187,15157.558825636028,126.01396556270367
18375.69560255893,3902.089300487426,113.22445706904071
20564.723791284567,11562.026915442384,121.55984754500568
1119.9889646732925,7167.174514380687,119.25886400869298
8379.977125357333,12731.427155669346,120.85665660658962
31151.730501012353,6805.531723319262,116.1141964998461
4539.758256089877,5540.355982249776,117.25125136856552
3301.1135925164863,11496.03748231431,124.52688876624593
6034.153603214453,9546.373730270006,119.541725253681
23213.94756535722,4860.968357193799,113.26694214372804
27722.01680448351,5393.269422089577,116.39079237036945
16241.504153365355,15581.408597509466,124.54898674073925
25342.230146497797,10224.546899812134,118.59553026124678
4879.661355827592,7410.07999586866,117.85200256346809
16036.294894222534,14817.837749481483,122.13828367194583
31431.94508363458,14086.414492476324,123.51305945249416
2686.392874088608,11707.332430385923,123.71515930192308
1306.8516883747768,10956.146247086921,122.93177730361391
21757.788154682847,10623.173426763871,119.56178648525977
3712.9750663247432,6020.939375889248,119.17431979914547
23982.499474280405,5315.859205527011,112.42052716538504
16793.115325591087,9758.251328235518,120.53941561482695
32350.044338640277,6563.019003059521,116.07405323819864
21297.72272886508,7586.099905112187,118.19530942139144
4350.520936833316,12671.043707315837,122.15345060136823
22702.22670457889,11887.196420278951,119.41100749372309
5508.626890884679,9820.981718951949,120.58059137743598
391.72000583853736,15363.383208247775,123.78327864768197
21730.71597770779,11282.482958231987,119.74776420706425
18051.75361892515,12612.605515596753,121.77252942006518
29355.983975742987,8728.522989319557,118.83670541744517
28098.66974798093,11906.314418435632,121.97885398962259
15778.995700248079,13306.084665795142,120.3859072182688
18378.303776159868,6316.149067060518,115.56770805027932
8802.705616633913,14463.097878190456,123.31304694654023
427.0383474794005,4139.280234327058,115.75031565124729
32490.36565150748,13710.102485360354,121.81955225231432
16396.450278354812,14844.793781596436,124.19688562716419
22123.078565459342,10534.405454454409,120.02008499093577
32246.291645842124,8205.083653115751,117.51273179513035
29730.40436080341,11449.510480324874,120.40764932060279
10143.817552218712,16050.55070412061,125.5025103065827
26383.88153390026,10222.60001354211,119.87783275953274
29458.330961701962,12564.381188457013,121.07109538001619
11227.943859586681,6756.181720676517,118.9176078575712
22443.87436970574,9905.826614166963,118.74294692658064
31796.3317155536,7183.266976244307,117.09273146943116
13389.837912161744,4044.154359148918,117.12166714832554
19085.45684721923,5564.134363201079,114.08185561643583
26624.381932606873,12545.21845283818,120.87232067388379
29340.273783362292,9645.206310640237,119.57423123086167
9920.790497062151,7982.661595839747,119.67456149660507
11489.62268833776,10163.250033078439,121.69473510796422
4259.831436268231,15828.728392345878,124.52580681416357
23135.77164541312,15269.808799355918,120.8980377960518
33014.244997262474,13967.877631263971,121.30091580958285
15733.991712535142,5477.608501174436,114.06836023550161
3437.4481825306043,5911.2232751218435,118.42983454079615
30254.44091200282,6615.54184022253,116.29534796648925
16927.167657210408,9752.470084557342,120.44416287200592
22468.65510660323,9876.557092600702,118.77779320929072
32505.760705357476,4424.85316971452,112.62095285425241
19930.238570819503,11039.580116991234,120.74409963460292
3232.0006662729133,9278.686946485259,122.25698295503122
12605.76180890882,11527.69461113153,124.95483126352303
1147.9875611255861,5924.547084528876,118.45675631702973
16327.90589645966,10688.26227216647,121.4991341050462
27037.59368296724,13414.791271583752,120.47924605136488
9836.312362032117,15432.358933331772,123.71306583929196
11047.611441389796,15072.360468863766,125.30745813990545
16666.546679313895,7850.566817686833,118.72794452475428
33500.08998984875,5657.0858547865455,112.88873957561495
19128.595188330022,6105.739365720614,115.43055571676702
8576.865895094028,9646.01765056857,118.72735003481696
10526.811746988024,14961.422568857359,125.05332604206262
14955.095065139234,12155.19499669091,120.87128751697591
22465.73079743575,9619.961860302348,118.0133623670146
26938.109149977925,9632.20162530281,118.46466647386116
8310.208934081065,18185.817261575678,125.79278310643011
2096.429954065665,14278.999005280579,126.99128734487059
8331.883433451303,10272.667027370828,119.08214022463753
31179.7657324142,10269.154362326826,119.69827710634424
24368.93365002909,8174.381703302152,116.10475719933005
34497.47243128077,13621.701643844925,121.07619448473653
28721.29131125332,12691.215919138005,122.73663240569608
28447.723379747982,2115.606140101311,113.31392390816545
33671.31496687046,9206.112788903356,116.36040077583789
7079.543113812987,11135.172628737848,121.07898725161111
4563.609289145733,7300.059195319075,118.16915413368616
25773.153691069172,8633.66924858961,118.51979241571593
32692.063960078573,8255.180620250687,115.94994494797496
25084.70568336126,7284.806277903353,115.70447292016745
4249.422711822994,12513.83123486613,123.51505837585019
17743.051339401278,9689.673795517007,119.2363322389403
33542.23292101005,7363.897804381196,115.25511944783852
24559.003740735912,1868.6345579024255,110.31082273267387
32733.22212646978,11544.915844112353,118.8038695007885
23754.26547582071,12914.504349533403,118.67816251216232
4821.22919060008,9560.445059307334,120.93143674999392
17116.467051428477,9577.3958955238,120.52103380763377
6064.062423467961,7819.037739202906,118.75951146311652
26635.01725394943,11486.530234458342,119.91669777745307
5594.590764495256,5976.283748982853,116.8500402378033
12742.651991510364,14557.350846669578,127.32872908649351
33640.813976634534,7414.87483170364,114.93352137989433
14721.314540730129,7451.090136888224,118.52505576672054
24710.068699202693,8574.003406359865,117.17221854171062
7984.137368646644,8597.288245680516,117.93939386897048
15638.731525278226,7164.141622913799,115.87178799533348
21756.321659666086,12363.342864004358,120.88707587391116
17794.122205244374,11016.842446937066,121.06405972569033
24023.65984677537,11275.870255517664,118.16423198743723
29044.064634328613,7775.0936062452965,118.43204887851448
11311.33628989209,10159.376453087494,120.85221721655154
28257.233864069287,11870.802902784548,122.44521943268916
14492.28310695185,5217.757288328241,117.20194688602457
9165.32274721329,8545.41626724112,118.40146567690145
5571.355622105403,9647.176772530856,119.52076787677358
34938.86562201732,8422.519973237633,117.10231373851525
15312.089694841523,9530.690971322463,119.18280807294136
6129.785385334725,8819.84759607361,119.51097342568747
3464.2402797637315,8907.68509112549,121.48295229914144
6741.8653263937595,7479.346240225337,118.36169164802982
2954.737615622871,9122.676435850091,122.26028355903458
8694.241548169382,5489.377960051909,114.93514969757817
13672.848005944781,6038.129183368072,118.46462313160474
24287.82586475759,2529.3745400581765,110.00986429101967
31749.649279295743,11853.948061440202,121.89465058836551
11810.252780469873,11841.566630570469,124.26124892965015
21219.51122533976,13669.854801945407,122.75265203753203
17997.910808478253,5926.365767439337,115.83664595282694
20461.22864907767,5062.009507678717,115.9088688367138
4050.963799254292,12587.566166336757,123.20600018211186
17744.511495318937,16125.484438732634,123.84051261448462
23258.910860267944,8414.836994851084,116.34790400160429
2463.5127156872677,6953.387100997996,119.74338445177443
15413.246333270981,6430.292182918314,115.74363844109021
18153.640233954124,7621.176962837738,117.00113343051862
30613.71544079912,10661.5323811255,119.71458049757987
25811.507459996974,13663.421654792804,122.34547416766826
13006.403258199081,13021.270489630586,126.82934425659252
24560.793477382776,12304.178052842883,119.14191836367611
3123.6003344629885,8789.722610198047,121.82030216316859
8178.363415312285,7952.297244671877,117.14849731011641
26459.335514475963,10506.951642223648,119.75724960134386
12032.364527595719,9478.21018046122,123.01083987143672
2697.948260950463,12388.805548697506,124.84662518865389
20075.472388317634,13004.221504902598,121.42822149993998
20121.43447901986,10389.185875385205,120.58818330210329
3326.815568314583,7061.296153111885,120.28812894728453
32512.291231035393,9617.076478434687,117.6174974552604
984.7020149854088,14349.6835176188,125.02595294923474
27270.676835023292,14116.275129339987,121.26865640136815
32834.641876062335,8966.058511925557,117.18124947842509
23968.32760252393,7373.378646276631,114.10315948850332
14579.83470681448,11187.64619552747,122.03000634758965
18590.756101559327,6921.52771678429,115.21842826607934
8411.740919631307,11258.013287590864,120.2046306674758
30185.18355472598,6253.645704058969,115.68420803425974
22695.097016902862,7063.298054846206,115.73388300431114
24110.40659444186,6677.352630453254,114.63004064107754
6488.782644101537,10294.743745202879,121.11765239765738
24582.468052002536,6756.421794076907,114.42970764552638
16233.48276061802,4394.863978434162,114.4079295514948
12123.268542895992,13013.652833087583,126.06428034904022
16822.45897387964,10850.46194662157,122.32527002111642
23965.552235287167,14775.895392426171,119.34019973055142
31344.833769697936,7193.9652502093095,116.31347857407097
19666.973037157768,8048.782029384039,117.98546659805292
18604.12104780572,9172.945374061625,117.28373218706332
33213.55847851356,9901.633471063811,117.17517751297227
3004.4797677728898,7388.057061160545,120.7145591432401
19923.928479577844,12274.061942059407,121.81072318439027
16491.121528172167,14880.68401128723,125.251251142931
19674.87702008751,9266.835034728163,118.48169180964094
23018.4486351558,9167.173548626251,117.10024874401455
18991.253807555193,10019.225032896285,118.32172243445694
19238.00975823926,4880.149382678232,114.30919753489093
31595.24170509477,12012.125368026613,121.92240645227541
26400.161938389567,11841.565283014601,120.79787875584194
28594.68799760123,10913.854659391787,121.57131413307428
1795.5858288734246,8682.288741057142,122.80173103950108
3823.031731036419,9245.635165907785,121.16788947611316
32591.95129914628,8124.4616657316765,116.54699025190655
10509.250135773045,4248.418708321705,116.7597612810073
806.8818903652518,14013.60816014344,124.68128083329408
10158.767621231531,13486.320719672849,124.42283260237039
31497.88432177968,6773.0524662603,116.51756453952092
21611.206828161965,8078.9798775413365,117.5003139345361
20458.640164918208,14517.065514307655,122.79798187733589
26838.474609732635,13229.590276257231,120.71830624437442
9184.047164468386,14271.144056010242,122.57557546122365
2960.2556151238196,6247.06771237401,119.57059205259088
30414.487050219846,12714.758143863877,121.74099959554098
170.12601753876112,8684.079008183151,119.58348820722014
503.20553823967225,10142.501074369098,120.40990042734848
26331.068515903156,12624.562699429389,121.40361266064437
28311.5018002691,10577.956131446434,121.80990022535585
19751.255434453487,9010.504645347019,118.76195504750139
17562.80871702701,14624.933932835447,123.77752954878406
26724.18230560648,12247.088831088255,120.34968886540521
21867.99165562119,17804.600106527138,123.84884931062018
20447.4035242821,6603.245592577798,117.14290592392338
2785.2178020335555,9800.106514707357,123.02821295171266
17841.395078162775,6977.38316784663,117.20562937902547
27590.47304501034,14406.565067534906,122.55584338276485
33578.86497345268,4143.031918147492,111.68096554227638
5310.2308375749535,16209.641148332426,122.90857205896117
1206.682663633626,711.1957143936925,111.6285677363582
24490.21413552059,10289.64824591813,116.73294917624992
33611.612178366195,3858.721660006233,111.7310322762582
15718.627088503392,8573.987599509765,116.99843638250844
16559.84759564206,8859.513766991255,119.80817527967204
1877.0332183070816,5176.094598340963,119.27632140615758
22769.32249299771,10033.019711711484,118.17858862479301
33359.53715028325,8835.056263044591,115.76107060570186
31697.81522956567,12035.429763988084,122.17615657144539
31024.917662035987,6138.671005770084,114.79619805223017
13853.13994444819,14538.691489934883,124.75367800175553
22904.05359679824,8499.06557637202,116.70156099005217
6912.700089086482,16097.014889697453,125.68419763764295
8992.815017402421,7814.652585710792,118.00717864394554
8100.453876198055,9836.324736359267,118.66977628563836
23414.645718062846,13652.867945850987,119.43476447618809
14540.150575424146,11215.160488498212,121.71961338514508
26453.31645421828,10411.903989795315,119.6840265892806
3388.621217252312,5257.1027714191905,118.95548217986946
